source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,4000,scattered,low,unknown,6,0.5,0.5,0.5,0.5,0.5,0.5,0.8333333333333334,0.5,0.611111111111111,0.8333333333333334
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,4000,scattered,medium,unknown,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.22916666666666666,0.34444444444444444,0.75
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,end,low,unknown,8,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.25,0.3333333333333333,0.5
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,end,medium,unknown,12,0.5833333333333334,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.9166666666666666,0.2916666666666667,0.426984126984127,0.9166666666666666
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,front,low,unknown,10,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.5333333333333333,0.8
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,front,medium,unknown,9,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7407407407407407,0.6666666666666666,0.2222222222222222,0.32592592592592595,0.6666666666666666
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,middle,low,unknown,6,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,middle,medium,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.32592592592592595,0.6666666666666666
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,scattered,low,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.5925925925925926,0.8888888888888888
2wikimultihopqa,gemma3:12b,retrieve_then_read,comparison,8000,scattered,medium,unknown,13,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.0,0.3076923076923077,0.46153846153846156,1.0
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,16000,end,low,unknown,24,0.16666666666666666,0.24583333333333335,0.16666666666666666,0.24583333333333335,0.16666666666666666,0.24583333333333335,0.4166666666666667,0.20833333333333334,0.2777777777777778,0.4166666666666667
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,16000,front,low,unknown,27,0.18518518518518517,0.28600823045267487,0.18518518518518517,0.28600823045267487,0.18518518518518517,0.28600823045267487,0.5555555555555556,0.2777777777777778,0.37037037037037035,0.5555555555555556
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,16000,middle,low,unknown,26,0.23076923076923078,0.4053113553113553,0.23076923076923078,0.4053113553113553,0.23076923076923078,0.4053113553113553,0.5384615384615384,0.2692307692307692,0.358974358974359,0.5384615384615384
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,16000,scattered,low,unknown,19,0.05263157894736842,0.13922627080521818,0.05263157894736842,0.1380566801619433,0.05263157894736842,0.13922627080521818,0.47368421052631576,0.23684210526315788,0.3157894736842105,0.47368421052631576
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,4000,end,low,unknown,22,0.18181818181818182,0.3793388429752066,0.18181818181818182,0.41515151515151516,0.18181818181818182,0.3793388429752066,0.8636363636363636,0.4318181818181818,0.5757575757575757,0.8636363636363636
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,4000,front,low,unknown,22,0.4090909090909091,0.5803030303030303,0.4090909090909091,0.5803030303030303,0.4090909090909091,0.5803030303030303,0.8181818181818182,0.4090909090909091,0.5454545454545454,0.8181818181818182
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,4000,middle,low,unknown,24,0.2916666666666667,0.39444444444444443,0.2916666666666667,0.39444444444444443,0.2916666666666667,0.39444444444444443,0.75,0.375,0.5,0.75
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,4000,scattered,low,unknown,23,0.34782608695652173,0.4647342995169082,0.34782608695652173,0.46352657004830916,0.34782608695652173,0.4647342995169082,0.8695652173913043,0.43478260869565216,0.5797101449275363,0.8695652173913043
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,8000,end,low,unknown,21,0.23809523809523808,0.38242973957259674,0.23809523809523808,0.38242973957259674,0.23809523809523808,0.38242973957259674,0.5714285714285714,0.2857142857142857,0.38095238095238093,0.5714285714285714
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,8000,front,low,unknown,23,0.2608695652173913,0.28405797101449276,0.2608695652173913,0.28405797101449276,0.2608695652173913,0.28405797101449276,0.5652173913043478,0.2826086956521739,0.3768115942028985,0.5652173913043478
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,8000,middle,low,unknown,27,0.3333333333333333,0.4045267489711934,0.3333333333333333,0.4111111111111111,0.3333333333333333,0.4045267489711934,0.5925925925925926,0.3148148148148148,0.4074074074074074,0.5925925925925926
2wikimultihopqa,gemma3:12b,retrieve_then_read,multi_hop,8000,scattered,low,unknown,20,0.05,0.14242424242424243,0.05,0.16488095238095238,0.05,0.14242424242424243,0.75,0.375,0.5,0.75
