source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,8000,end,low,unknown,21,0.42857142857142855,0.6594860166288737,0.42857142857142855,0.6594860166288737,0.42857142857142855,0.6594860166288737,0.9523809523809523,0.8333333333333334,0.873015873015873,0.9523809523809523
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,8000,front,low,unknown,23,0.6956521739130435,0.7053140096618358,0.6956521739130435,0.7053140096618358,0.6956521739130435,0.7053140096618358,0.9565217391304348,0.9130434782608695,0.927536231884058,0.9565217391304348
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,8000,middle,low,unknown,27,0.5185185185185185,0.6271017048794827,0.5185185185185185,0.62445620223398,0.5185185185185185,0.6271017048794827,1.0,0.9629629629629629,0.9753086419753086,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,8000,scattered,low,unknown,20,0.55,0.7719047619047619,0.6,0.7983333333333333,0.55,0.7719047619047619,1.0,0.925,0.95,1.0
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,end,low,unknown,13,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.4230769230769231,0.5128205128205128,0.6923076923076923
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,end,medium,unknown,5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.29333333333333333,0.6
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,front,low,unknown,6,0.5,0.680952380952381,0.5,0.680952380952381,0.5,0.680952380952381,0.6666666666666666,0.5,0.5555555555555556,0.6666666666666666
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,front,medium,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.46875,0.5619047619047619,0.75
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,middle,low,unknown,8,0.5,0.5,0.5,0.5,0.5,0.5,0.875,0.625,0.7083333333333333,0.875
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,middle,medium,unknown,8,0.375,0.425,0.375,0.425,0.375,0.425,0.5,0.25,0.32380952380952377,0.5
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,scattered,low,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.5625,0.6666666666666666,0.875
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,16000,scattered,medium,unknown,14,0.5,0.5,0.5,0.5,0.5,0.5,0.6428571428571429,0.21428571428571427,0.3142857142857143,0.6428571428571429
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,end,low,unknown,12,0.5,0.5666666666666667,0.5,0.5666666666666667,0.5,0.5666666666666667,0.7083333333333334,0.5833333333333334,0.625,0.75
